"","location","date","new_deaths","total_deaths","new_cases","total_cases","new_tests","total_tests","positive_rate","people_fully_vaccinated","icu_patients","hosp_patients","reproduction_rate","population"
"659","Vietnam",2021-10-22,21,21437,3636,877537,232134,58792283,0.0158,20731417,NA,NA,0.96,98186856
"660","Vietnam",2021-10-23,106,21543,3985,881522,184542,58976825,0.0166,21045837,NA,NA,0.99,98186856
"661","Vietnam",2021-10-24,77,21620,3373,884895,186901,59163726,0.0173,NA,NA,NA,1.01,98186856
"662","Vietnam",2021-10-25,53,21673,4045,888940,153097,59316823,0.0184,NA,NA,NA,1.04,98186856
"663","Vietnam",2021-10-26,65,21738,3639,892579,NA,NA,0.02,NA,NA,NA,1.06,98186856
"664","Vietnam",2021-10-27,64,21802,3595,896174,NA,59584770,0.0215,NA,NA,NA,1.09,98186856
"665","Vietnam",2021-10-28,54,21856,4411,900585,201090,59785860,0.0228,NA,NA,NA,1.12,98186856
"666","Vietnam",2021-10-29,54,21910,4892,905477,167733,59953593,0.0248,NA,NA,NA,1.14,98186856
"667","Vietnam",2021-10-30,56,21966,4899,910376,175896,60129489,0.0266,NA,NA,NA,1.16,98186856
"668","Vietnam",2021-10-31,64,22030,5227,915603,234948,60364437,0.0268,NA,NA,NA,1.18,98186856
"669","Vietnam",2021-11-01,53,22083,5519,921122,170665,60535102,0.028,NA,NA,NA,1.2,98186856
"670","Vietnam",2021-11-02,52,22135,5598,926720,205060,60740162,0.0281,NA,NA,NA,1.21,98186856
"671","Vietnam",2021-11-03,70,22205,5637,932357,355510,61095672,0.0257,NA,NA,NA,1.23,98186856
"672","Vietnam",2021-11-04,78,22283,7106,939463,193462,61289134,0.027,NA,NA,NA,1.24,98186856
"673","Vietnam",2021-11-05,59,22342,6580,946043,347309,61636443,0.0257,NA,NA,NA,1.24,98186856
"674","Vietnam",2021-11-06,70,22412,7504,953547,261780,61898223,0.0257,NA,NA,NA,1.25,98186856
"675","Vietnam",2021-11-07,58,22470,7491,961038,314755,62212978,0.0257,NA,NA,NA,1.25,98186856
"676","Vietnam",2021-11-08,61,22531,7646,968684,243920,62456898,0.026,NA,NA,NA,1.25,98186856
"677","Vietnam",2021-11-09,67,22598,7988,976672,282887,62739785,0.0262,NA,NA,NA,1.24,98186856
"678","Vietnam",2021-11-10,88,22686,8133,984805,237046,62976831,0.0283,NA,NA,NA,1.24,98186856
"679","Vietnam",2021-11-11,79,22765,7930,992735,406901,63383732,0.0262,NA,NA,NA,1.24,98186856
"680","Vietnam",2021-11-12,84,22849,8162,1000897,292234,63675966,0.0276,NA,NA,NA,1.24,98186856
"681","Vietnam",2021-11-13,81,22930,8982,1009879,379710,64055676,0.0266,NA,NA,NA,1.24,98186856
"682","Vietnam",2021-11-14,88,23018,8467,1018346,220703,64276379,0.028,NA,NA,NA,1.24,98186856
"683","Vietnam",2021-11-15,64,23082,8176,1026522,199650,64476029,0.029,NA,NA,NA,1.24,98186856
"684","Vietnam",2021-11-16,101,23183,8616,1035138,238597,64714626,0.0307,NA,NA,NA,1.25,98186856
"685","Vietnam",2021-11-17,87,23270,10259,1045397,280186,64994812,0.031,NA,NA,NA,1.25,98186856
"686","Vietnam",2021-11-18,67,23337,9849,1055246,201106,65195918,0.0356,NA,NA,NA,1.26,98186856
"687","Vietnam",2021-11-19,139,23476,10223,1065469,280046,65475964,0.0362,NA,NA,NA,1.27,98186856
"688","Vietnam",2021-11-20,102,23578,9625,1075094,226296,65702260,0.0403,NA,NA,NA,1.28,98186856
"689","Vietnam",2021-11-21,107,23685,9531,1084625,188844,65891104,0.0421,NA,NA,NA,1.3,98186856
"690","Vietnam",2021-11-22,76,23761,9889,1094514,234369,66125473,0.0423,NA,NA,NA,1.32,98186856
"691","Vietnam",2021-11-23,190,23951,10321,1104835,244547,66370020,0.0595,NA,NA,NA,1.34,98186856
"692","Vietnam",2021-11-24,167,24118,39132,1143967,316973,66686993,0.0594,NA,NA,NA,1.3,98186856
"693","Vietnam",2021-11-25,125,24243,11811,1155778,NA,NA,0.0572,NA,NA,NA,1.25,98186856
"694","Vietnam",2021-11-26,164,24407,12450,1168228,NA,NA,0.0583,NA,NA,NA,1.22,98186856
"695","Vietnam",2021-11-27,137,24544,13109,1181337,NA,NA,0.0593,NA,NA,NA,1.2,98186856
"696","Vietnam",2021-11-28,148,24692,16067,1197404,NA,NA,0.0574,NA,NA,NA,1.18,98186856
"697","Vietnam",2021-11-29,190,24882,12936,1210340,NA,NA,0.0571,NA,NA,NA,1.16,98186856
"698","Vietnam",2021-11-30,173,25055,13770,1224110,NA,NA,0.0438,NA,NA,NA,1.14,98186856
"699","Vietnam",2021-12-01,197,25252,13972,1238082,NA,NA,0.0453,NA,NA,NA,1.12,98186856
"700","Vietnam",2021-12-02,196,25448,14508,1252590,NA,NA,0.0459,53224715,NA,NA,1.11,98186856
"701","Vietnam",2021-12-03,210,25658,13698,1266288,NA,69433777,0.0465,NA,NA,NA,1.11,98186856
"702","Vietnam",2021-12-04,200,25858,14492,1280780,264655,69698432,0.0465,NA,NA,NA,1.1,98186856
"703","Vietnam",2021-12-05,203,26061,13998,1294778,38829,69737261,0.054,NA,NA,NA,1.09,98186856
"704","Vietnam",2021-12-06,199,26260,14314,1309092,209881,69947142,0.0574,NA,NA,NA,1.09,98186856
"705","Vietnam",2021-12-07,223,26483,14591,1323683,199666,70146808,0.0611,NA,NA,NA,1.08,98186856
"706","Vietnam",2021-12-08,217,26700,13840,1337523,281180,70427988,0.062,NA,NA,NA,1.08,98186856
"707","Vietnam",2021-12-09,230,26930,14599,1352122,264323,70692311,0.0647,56385381,NA,NA,1.08,98186856
"708","Vietnam",2021-12-10,256,27186,15311,1367433,NA,NA,0.0682,NA,NA,NA,1.09,98186856
"709","Vietnam",2021-12-11,216,27402,14839,1382272,NA,71152452,0.0713,NA,NA,NA,1.09,98186856
"710","Vietnam",2021-12-12,209,27611,16141,1398413,170009,71322461,0.0656,NA,NA,NA,1.09,98186856
"711","Vietnam",2021-12-13,228,27839,14638,1413051,10119,71332580,0.0756,NA,NA,NA,1.09,98186856
"712","Vietnam",2021-12-14,242,28081,15377,1428428,139945,71472525,0.0801,NA,NA,NA,1.09,98186856
"713","Vietnam",2021-12-15,252,28333,15220,1443648,299463,71771988,0.0797,NA,NA,NA,1.1,98186856
"714","Vietnam",2021-12-16,283,28616,15527,1459175,142729,71914717,0.1029,NA,NA,NA,1.11,98186856
"715","Vietnam",2021-12-17,241,28857,34062,1493237,144331,72059048,0.111,NA,NA,NA,1.08,98186856
"716","Vietnam",2021-12-18,246,29103,15236,1508473,446252,72505300,0.0931,NA,NA,NA,1.07,98186856
"717","Vietnam",2021-12-19,248,29351,15895,1524368,196538,72701838,0.0924,NA,NA,NA,1.05,98186856
"718","Vietnam",2021-12-20,215,29566,16110,1540478,138512,72840350,0.0842,NA,NA,NA,1.04,98186856
"719","Vietnam",2021-12-21,225,29791,14977,1555455,197251,73037601,0.0819,NA,NA,NA,1.03,98186856
"720","Vietnam",2021-12-22,250,30041,16325,1571780,224037,73261638,0.0867,NA,NA,NA,1.02,98186856
"721","Vietnam",2021-12-23,210,30251,16555,1588335,170839,73432477,0.0734,NA,NA,NA,1.02,98186856
"722","Vietnam",2021-12-24,280,30531,16377,1604712,177212,73609689,0.0725,NA,NA,NA,1.02,98186856
"723","Vietnam",2021-12-25,235,30766,16157,1620869,214645,73824334,0.085,NA,NA,NA,1.01,98186856
"724","Vietnam",2021-12-26,241,31007,15586,1636455,NA,NA,0.092,NA,NA,NA,1.01,98186856
"725","Vietnam",2021-12-27,207,31214,15218,1651673,NA,73996693,0.0961,NA,NA,NA,1.01,98186856
"726","Vietnam",2021-12-28,204,31418,14872,1666545,NA,NA,0.0911,NA,NA,NA,1.01,98186856
"727","Vietnam",2021-12-29,214,31632,14440,1680985,NA,74476728,0.0877,NA,NA,NA,1.02,98186856
"728","Vietnam",2021-12-30,245,31877,13889,1694874,160311,74637039,0.0913,68435813,NA,NA,1.03,98186856
"729","Vietnam",2021-12-31,291,32168,19868,1714742,NA,NA,0.0926,NA,NA,NA,1.03,98186856
"730","Vietnam",2022-01-01,226,32394,16515,1731257,NA,74967758,0.0959,NA,NA,NA,1.04,98186856
"731","Vietnam",2022-01-02,216,32610,14835,1746092,116852,75084610,0.0949,NA,NA,NA,1.05,98186856
"732","Vietnam",2022-01-03,221,32831,16948,1763040,86025,75170635,0.0958,NA,NA,NA,1.05,98186856
"733","Vietnam",2022-01-04,190,33021,15936,1778976,NA,NA,0.1218,NA,NA,NA,1.06,98186856
"734","Vietnam",2022-01-05,224,33245,21728,1800704,NA,75268432,0.1552,NA,NA,NA,1.06,98186856
"735","Vietnam",2022-01-06,230,33475,17017,1817721,114964,75383396,0.1726,NA,NA,NA,1.06,98186856
"736","Vietnam",2022-01-07,169,33644,25842,1843563,117044,75500440,0.1842,NA,NA,NA,1.06,98186856
"737","Vietnam",2022-01-08,233,33877,16278,1859841,93088,75593528,0.2082,NA,NA,NA,1.05,98186856
"738","Vietnam",2022-01-09,240,34117,16553,1876394,92439,75685967,0.227,NA,NA,NA,1.05,98186856
"739","Vietnam",2022-01-10,414,34531,23181,1899575,70430,75756397,0.2312,NA,NA,NA,1.04,98186856
"740","Vietnam",2022-01-11,256,34787,14818,1914393,100932,75857329,0.2034,NA,NA,NA,1.03,98186856
"741","Vietnam",2022-01-12,177,34964,16035,1930428,NA,NA,0.2169,NA,NA,NA,1.03,98186856
"742","Vietnam",2022-01-13,206,35170,28291,1958719,NA,75979528,0.2212,71946807,NA,NA,1.01,98186856
"743","Vietnam",2022-01-14,171,35341,16725,1975444,77586,76057114,0.2365,NA,NA,NA,1.01,98186856
"744","Vietnam",2022-01-15,139,35480,16040,1991484,119852,76176966,0.2253,NA,NA,NA,1,98186856
"745","Vietnam",2022-01-16,129,35609,16378,2007862,NA,NA,0.2227,NA,NA,NA,1,98186856
"746","Vietnam",2022-01-17,179,35788,15684,2023546,NA,76308450,0.1977,NA,NA,NA,1,98186856
"747","Vietnam",2022-01-18,184,35972,21744,2045290,98448,76406898,0.2396,NA,NA,NA,1.02,98186856
"748","Vietnam",2022-01-19,142,36114,16838,2062128,59777,76466675,0.2177,NA,NA,NA,1.01,98186856
"749","Vietnam",2022-01-20,152,36266,15959,2078087,67938,76534613,0.215,NA,NA,NA,1,98186856
"750","Vietnam",2022-01-21,177,36443,16715,2094802,94839,76629452,0.2084,NA,NA,NA,0.99,98186856
"751","Vietnam",2022-01-22,153,36596,15935,2110737,79457,76708909,0.2229,NA,NA,NA,0.98,98186856
"752","Vietnam",2022-01-23,123,36719,15707,2126444,49090,76757999,0.2288,NA,NA,NA,0.98,98186856
"753","Vietnam",2022-01-24,165,36884,14978,2141422,38164,76796163,0.2711,NA,NA,NA,0.98,98186856
"754","Vietnam",2022-01-25,126,37010,14362,2155784,31308,76827471,0.2601,NA,NA,NA,0.98,98186856
"755","Vietnam",2022-01-26,155,37165,15743,2171527,103063,76930534,0.2358,NA,NA,NA,0.99,98186856
"756","Vietnam",2022-01-27,126,37291,15954,2187481,45382,76975916,0.2457,NA,NA,NA,0.99,98186856
"757","Vietnam",2022-01-28,141,37432,15727,2203208,83808,77059724,0.2496,NA,NA,NA,1,98186856
"758","Vietnam",2022-01-29,115,37547,14929,2218137,84029,77143753,0.2457,NA,NA,NA,1.01,98186856
"759","Vietnam",2022-01-30,121,37668,15150,2233287,23897,77167650,0.2969,NA,NA,NA,1.03,98186856
"760","Vietnam",2022-01-31,109,37777,29766,2263053,44143,77211793,0.2886,NA,NA,NA,1.02,98186856
"761","Vietnam",2022-02-01,0,37777,12674,2275727,NA,NA,0.2849,NA,NA,NA,1.01,98186856
"762","Vietnam",2022-02-02,0,37777,11023,2286750,NA,77252039,0.336,NA,NA,NA,1.01,98186856
"763","Vietnam",2022-02-03,286,38063,8744,2295494,11702,77263741,0.3505,NA,NA,NA,1.03,98186856
"764","Vietnam",2022-02-04,84,38147,8601,2304095,9829,77273570,0.4562,74187748,NA,NA,1.07,98186856
"765","Vietnam",2022-02-05,114,38261,11594,2315689,14391,77287961,0.6558,NA,NA,NA,1.11,98186856
"766","Vietnam",2022-02-06,63,38324,12170,2327859,17912,77305873,0.571,NA,NA,NA,1.15,98186856
"767","Vietnam",2022-02-07,100,38424,14112,2341971,35684,77341557,0.6401,NA,NA,NA,1.2,98186856
"768","Vietnam",2022-02-08,97,38521,16815,2358786,NA,NA,0.5577,NA,NA,NA,1.25,98186856
"769","Vietnam",2022-02-09,93,38614,21909,2380695,NA,NA,0.5269,NA,NA,NA,1.29,98186856
"770","Vietnam",2022-02-10,74,38688,23956,2404651,NA,77518004,0.4979,76057017,NA,NA,1.32,98186856
"771","Vietnam",2022-02-11,96,38784,26032,2430683,NA,NA,0.4397,76112928,NA,NA,1.34,98186856
"772","Vietnam",2022-02-12,78,38862,26487,2457170,NA,NA,0.4071,76162865,NA,NA,1.37,98186856
"773","Vietnam",2022-02-13,84,38946,27311,2484481,NA,NA,0.3802,76182386,NA,NA,1.39,98186856
"774","Vietnam",2022-02-14,91,39037,26379,2510860,NA,77827425,0.3735,NA,NA,NA,1.41,98186856
"775","Vietnam",2022-02-15,85,39122,29413,2540273,NA,NA,0.3545,NA,NA,NA,1.43,98186856
"776","Vietnam",2022-02-16,66,39188,31814,2572087,NA,78053232,0.3403,NA,NA,NA,1.45,98186856
"777","Vietnam",2022-02-17,90,39278,34737,2606824,NA,NA,0.3327,NA,NA,NA,1.47,98186856
"778","Vietnam",2022-02-18,80,39358,36200,2643024,NA,78259191,0.3439,NA,NA,NA,1.5,98186856
"779","Vietnam",2022-02-19,65,39423,42439,2685463,NA,NA,0.382,NA,NA,NA,1.52,98186856
"780","Vietnam",2022-02-20,78,39501,54830,2740293,NA,NA,0.4095,NA,NA,NA,1.53,98186856
"781","Vietnam",2022-02-21,104,39605,47200,2787493,NA,78508813,0.4316,NA,NA,NA,1.55,98186856
"782","Vietnam",2022-02-22,77,39682,46880,2834373,78145,78586958,0.4925,NA,NA,NA,1.57,98186856
"783","Vietnam",2022-02-23,37,39719,55879,2890252,77873,78664831,0.5977,76747997,NA,NA,1.58,98186856
"784","Vietnam",2022-02-24,165,39884,82126,2972378,89259,78754090,0.6665,76764139,NA,NA,1.59,98186856
"785","Vietnam",2022-02-25,78,39962,69128,3041506,93961,78848051,0.7384,76773585,NA,NA,1.6,98186856
"786","Vietnam",2022-02-26,88,40050,78795,3120301,123480,78971531,0.7612,76783305,NA,NA,1.61,98186856
"787","Vietnam",2022-02-27,94,40144,98876,3219177,107232,79078763,0.8168,76799876,NA,NA,1.62,98186856
"788","Vietnam",2022-02-28,108,40252,101828,3321005,120217,79198980,0.8826,77052498,NA,NA,1.62,98186856
"789","Vietnam",2022-03-01,86,40338,122480,3443485,110214,79309194,0.9237,77071397,NA,NA,1.61,98186856
"790","Vietnam",2022-03-02,114,40452,114144,3557629,201554,79510748,0.8714,77095637,NA,NA,1.6,98186856
"791","Vietnam",2022-03-03,95,40547,151852,3709481,NA,NA,0.9048,NA,NA,NA,1.59,98186856
"792","Vietnam",2022-03-04,97,40644,176150,3885631,NA,79863303,0.9249,NA,NA,NA,1.57,98186856
"793","Vietnam",2022-03-05,82,40726,173631,4059262,95575,79958878,NA,77419867,NA,NA,1.54,98186856
"794","Vietnam",2022-03-06,87,40813,173258,4232520,165891,80124769,NA,77454922,NA,NA,1.52,98186856
"795","Vietnam",2022-03-07,78,40891,202180,4434700,205084,80329853,NA,77489877,NA,NA,1.49,98186856
"796","Vietnam",2022-03-08,86,40977,147358,4582058,245057,80574910,0.9633,77509406,NA,NA,1.47,98186856
"797","Vietnam",2022-03-09,109,41086,194815,4776873,NA,NA,NA,77523834,NA,NA,1.45,98186856
"798","Vietnam",2022-03-10,71,41157,265163,5042036,NA,NA,NA,NA,NA,NA,1.42,98186856
"799","Vietnam",2022-03-11,71,41228,218459,5260495,NA,81001418,NA,NA,NA,NA,1.39,98186856
"800","Vietnam",2022-03-12,62,41290,188440,5448935,NA,NA,NA,77601333,NA,NA,1.37,98186856
"801","Vietnam",2022-03-13,95,41385,454212,5903147,NA,NA,NA,NA,NA,NA,1.32,98186856
"802","Vietnam",2022-03-14,92,41477,209501,6112648,NA,81738760,NA,NA,NA,NA,1.27,98186856
"803","Vietnam",2022-03-15,68,41545,264790,6377438,NA,NA,NA,77637834,NA,NA,1.23,98186856
"804","Vietnam",2022-03-16,62,41607,175480,6552918,NA,NA,NA,NA,NA,NA,1.19,98186856
"805","Vietnam",2022-03-17,76,41683,267540,6820458,NA,NA,NA,NA,NA,NA,1.15,98186856
"806","Vietnam",2022-03-18,57,41740,353965,7174423,NA,82412626,NA,77674112,NA,NA,1.11,98186856
"807","Vietnam",2022-03-19,77,41817,192689,7367112,NA,NA,NA,77677923,NA,NA,1.07,98186856
"808","Vietnam",2022-03-20,63,41880,424729,7791841,NA,82862859,NA,77686643,NA,NA,1.02,98186856
"809","Vietnam",2022-03-21,69,41949,166207,7958048,185755,83048614,NA,77696920,NA,NA,0.97,98186856
"810","Vietnam",2022-03-22,65,42014,131713,8089761,NA,NA,NA,77754108,NA,NA,0.93,98186856
"811","Vietnam",2022-03-23,61,42075,249153,8338914,NA,NA,NA,NA,NA,NA,0.89,98186856
"812","Vietnam",2022-03-24,70,42145,140837,8479751,NA,NA,NA,NA,NA,NA,0.85,98186856
"813","Vietnam",2022-03-25,51,42196,120000,8599751,NA,NA,NA,77833859,NA,NA,0.83,98186856
"814","Vietnam",2022-03-26,62,42258,161501,8761252,NA,NA,0.9913,77846543,NA,NA,0.81,98186856
"815","Vietnam",2022-03-27,48,42306,158305,8919557,NA,83920695,0.9958,77853733,NA,NA,0.79,98186856
"816","Vietnam",2022-03-28,52,42358,91916,9011473,107293,84027988,NA,77875771,NA,NA,0.77,98186856
"817","Vietnam",2022-03-29,55,42413,263376,9274849,NA,NA,NA,77907529,NA,NA,0.73,98186856
"818","Vietnam",2022-03-30,41,42454,111640,9386489,NA,NA,NA,NA,NA,NA,0.7,98186856
"819","Vietnam",2022-03-31,39,42493,85765,9472254,NA,NA,NA,77940414,NA,NA,0.68,98186856
"820","Vietnam",2022-04-01,33,42526,92355,9564609,NA,84412291,NA,NA,NA,NA,0.66,98186856
"821","Vietnam",2022-04-02,37,42563,86054,9650663,78053,84490344,NA,77953607,NA,NA,0.64,98186856
"822","Vietnam",2022-04-03,37,42600,65619,9716282,82183,84572527,NA,NA,NA,NA,0.63,98186856
"823","Vietnam",2022-04-04,42,42642,102046,9818328,NA,NA,0.9602,NA,NA,NA,0.61,98186856
"824","Vietnam",2022-04-05,39,42681,48717,9867045,NA,NA,0.9034,77975929,NA,NA,0.6,98186856
"825","Vietnam",2022-04-06,31,42712,54995,9922040,NA,84789075,0.8933,77984350,NA,NA,0.59,98186856
"826","Vietnam",2022-04-07,21,42733,58424,9980464,56715,84845790,0.9556,NA,NA,NA,0.58,98186856
"827","Vietnam",2022-04-08,35,42768,90228,10070692,NA,NA,0.9951,78392454,NA,NA,0.57,98186856
"828","Vietnam",2022-04-09,26,42794,65097,10135789,NA,NA,0.9787,78397756,NA,NA,0.56,98186856
"829","Vietnam",2022-04-10,19,42813,34140,10169929,NA,85007902,0.8726,NA,NA,NA,0.55,98186856
"830","Vietnam",2022-04-11,17,42830,28307,10198236,NA,NA,0.769,NA,NA,NA,0.55,98186856
"831","Vietnam",2022-04-12,28,42858,51924,10250160,NA,NA,0.6256,78409260,NA,NA,0.54,98186856
"832","Vietnam",2022-04-13,20,42878,22804,10272964,NA,NA,0.5084,78424106,NA,NA,0.54,98186856
"833","Vietnam",2022-04-14,23,42901,24623,10297587,NA,85547798,0.356,78431645,NA,NA,0.54,98186856
"834","Vietnam",2022-04-15,23,42924,23012,10320599,NA,NA,0.3731,78445228,NA,NA,0.55,98186856
"835","Vietnam",2022-04-16,10,42934,73934,10394533,NA,NA,0.3619,78453542,NA,NA,0.54,98186856
"836","Vietnam",2022-04-17,10,42944,23354,10417887,NA,85684619,0.3462,78458405,NA,NA,0.53,98186856
"837","Vietnam",2022-04-18,13,42957,14660,10432547,NA,NA,0.4029,78466559,NA,NA,0.53,98186856
"838","Vietnam",2022-04-19,18,42975,43272,10475819,NA,NA,0.4879,78481214,NA,NA,0.51,98186856
"839","Vietnam",2022-04-20,7,42982,13500,10489319,NA,NA,0.6274,78504630,NA,NA,0.51,98186856
"840","Vietnam",2022-04-21,9,42991,13271,10502590,NA,NA,NA,78541527,NA,NA,0.5,98186856
"841","Vietnam",2022-04-22,7,42998,30574,10533164,NA,85776230,0.8193,NA,NA,NA,0.49,98186856
"842","Vietnam",2022-04-23,6,43004,11160,10544324,NA,NA,0.9523,78555290,NA,NA,0.49,98186856
"843","Vietnam",2022-04-24,9,43013,10365,10554689,NA,85789114,NA,78558918,NA,NA,0.5,98186856
"844","Vietnam",2022-04-25,8,43021,8813,10563502,NA,NA,NA,78584962,NA,NA,0.5,98186856
"845","Vietnam",2022-04-26,8,43029,8270,10571772,NA,NA,NA,78589545,NA,NA,0.51,98186856
"846","Vietnam",2022-04-27,5,43034,48431,10620203,NA,NA,NA,78594626,NA,NA,0.48,98186856
"847","Vietnam",2022-04-28,3,43037,11313,10631516,NA,85795583,NA,78603828,NA,NA,0.45,98186856
"848","Vietnam",2022-04-29,1,43038,7116,10638632,NA,NA,NA,78611036,NA,NA,0.43,98186856
"849","Vietnam",2022-04-30,3,43041,6068,10644700,NA,NA,NA,78618038,NA,NA,0.41,98186856
"850","Vietnam",2022-05-01,1,43042,5109,10649809,NA,85799603,NA,78619918,NA,NA,0.4,98186856
"851","Vietnam",2022-05-02,2,43044,3717,10653526,NA,NA,NA,78620138,NA,NA,0.39,98186856
"852","Vietnam",2022-05-03,0,43044,3123,10656649,NA,NA,NA,78620224,NA,NA,0.39,98186856
"853","Vietnam",2022-05-04,3,43047,2709,10659358,NA,85802635,NA,78623354,NA,NA,0.39,98186856
"854","Vietnam",2022-05-05,2,43049,3088,10662446,NA,NA,NA,78628890,NA,NA,0.39,98186856
"855","Vietnam",2022-05-06,6,43055,4305,10666751,NA,NA,NA,78635566,NA,NA,0.4,98186856
"856","Vietnam",2022-05-07,0,43055,3819,10670570,NA,NA,NA,78638087,NA,NA,0.41,98186856
"857","Vietnam",2022-05-08,1,43056,3345,10673915,NA,85805439,NA,78641329,NA,NA,0.42,98186856
"858","Vietnam",2022-05-09,1,43057,2269,10676184,NA,NA,NA,78643980,NA,NA,0.43,98186856
"859","Vietnam",2022-05-10,1,43058,2175,10678359,NA,NA,NA,78649016,NA,NA,0.44,98186856
"860","Vietnam",2022-05-11,2,43060,2855,10681214,NA,85806532,NA,NA,NA,NA,0.46,98186856
"861","Vietnam",2022-05-12,3,43063,2758,10683972,NA,NA,NA,78661636,NA,NA,0.47,98186856
"862","Vietnam",2022-05-13,0,43063,6499,10690471,NA,NA,NA,NA,NA,NA,0.48,98186856
"863","Vietnam",2022-05-14,2,43065,2670,10693141,NA,NA,NA,NA,NA,NA,0.48,98186856
"864","Vietnam",2022-05-15,0,43065,1895,10695036,NA,NA,NA,78674447,NA,NA,0.49,98186856
"865","Vietnam",2022-05-16,2,43067,1594,10696630,NA,85811930,NA,78687467,NA,NA,0.49,98186856
"866","Vietnam",2022-05-17,4,43071,1550,10698180,NA,NA,NA,78689815,NA,NA,0.5,98186856
"867","Vietnam",2022-05-18,1,43072,1785,10699965,NA,NA,NA,78699867,NA,NA,0.51,98186856
"868","Vietnam",2022-05-19,1,43073,1831,10701796,NA,85813173,NA,NA,NA,NA,0.52,98186856
"869","Vietnam",2022-05-20,2,43075,2728,10704524,NA,NA,NA,78727554,NA,NA,0.53,98186856
"870","Vietnam",2022-05-21,0,43075,1587,10706111,NA,NA,NA,78733495,NA,NA,0.54,98186856
"871","Vietnam",2022-05-22,0,43075,1457,10707568,NA,NA,NA,78738898,NA,NA,0.55,98186856
"872","Vietnam",2022-05-23,1,43076,1319,10708887,NA,NA,NA,NA,NA,NA,0.56,98186856
"873","Vietnam",2022-05-24,0,43076,1179,10710066,NA,NA,NA,78849132,NA,NA,0.57,98186856
"874","Vietnam",2022-05-25,2,43078,1323,10711389,NA,NA,NA,78916464,NA,NA,0.59,98186856
"875","Vietnam",2022-05-26,0,43078,1344,10712733,NA,NA,NA,78979046,NA,NA,0.6,98186856
"876","Vietnam",2022-05-27,0,43078,1275,10714008,NA,NA,NA,79007965,NA,NA,0.61,98186856
"877","Vietnam",2022-05-28,0,43078,1239,10715247,NA,85816124,NA,NA,NA,NA,0.63,98186856
"878","Vietnam",2022-05-29,0,43078,1114,10716361,NA,NA,NA,79046788,NA,NA,0.65,98186856
"879","Vietnam",2022-05-30,0,43078,890,10717251,NA,NA,NA,NA,NA,NA,0.67,98186856
"880","Vietnam",2022-05-31,1,43079,1118,10718369,NA,NA,NA,79244389,NA,NA,0.69,98186856
"881","Vietnam",2022-06-01,0,43079,1010,10719379,NA,NA,NA,79308876,NA,NA,0.71,98186856
"882","Vietnam",2022-06-02,1,43080,1047,10720426,NA,85817715,NA,79331294,NA,NA,0.72,98186856
"883","Vietnam",2022-06-03,0,43080,2208,10722634,NA,NA,NA,79373469,NA,NA,0.73,98186856
"884","Vietnam",2022-06-04,0,43080,1039,10723673,NA,NA,NA,79407336,NA,NA,0.73,98186856
"885","Vietnam",2022-06-05,0,43080,881,10724554,NA,85818376,NA,79411087,NA,NA,0.74,98186856
"886","Vietnam",2022-06-06,1,43081,685,10725239,NA,NA,NA,79425423,NA,NA,0.75,98186856
"887","Vietnam",2022-06-07,0,43081,806,10726045,NA,NA,NA,79435135,NA,NA,0.76,98186856
"888","Vietnam",2022-06-08,0,43081,960,10727005,NA,85818823,NA,79461389,NA,NA,0.77,98186856
"889","Vietnam",2022-06-09,0,43081,913,10727918,NA,NA,NA,79501534,NA,NA,0.79,98186856
"890","Vietnam",2022-06-10,1,43082,802,10728720,NA,NA,NA,79520223,NA,NA,0.8,98186856
"891","Vietnam",2022-06-11,0,43082,961,10729681,NA,NA,NA,79524305,NA,NA,0.82,98186856
"892","Vietnam",2022-06-12,1,43083,1563,10731244,NA,85819388,NA,79538300,NA,NA,0.83,98186856
"893","Vietnam",2022-06-13,0,43083,568,10731812,NA,NA,NA,79550401,NA,NA,0.83,98186856
"894","Vietnam",2022-06-14,0,43083,617,10732429,NA,NA,NA,NA,NA,NA,0.84,98186856
"895","Vietnam",2022-06-15,0,43083,856,10733285,NA,NA,NA,NA,NA,NA,0.85,98186856
"896","Vietnam",2022-06-16,0,43083,866,10734151,NA,NA,NA,79650792,NA,NA,0.86,98186856
"897","Vietnam",2022-06-17,0,43083,774,10734925,NA,NA,NA,79699783,NA,NA,0.88,98186856
"898","Vietnam",2022-06-18,0,43083,1483,10736408,NA,NA,NA,79763349,NA,NA,0.88,98186856
"899","Vietnam",2022-06-19,0,43083,699,10737107,NA,NA,NA,79786295,NA,NA,0.88,98186856
"900","Vietnam",2022-06-20,0,43083,533,10737640,NA,85824349,NA,NA,NA,NA,0.89,98186856
"901","Vietnam",2022-06-21,1,43084,521,10738161,NA,NA,NA,NA,NA,NA,0.9,98186856
"902","Vietnam",2022-06-22,0,43084,748,10738909,NA,NA,NA,NA,NA,NA,0.92,98186856
"903","Vietnam",2022-06-23,0,43084,0,10738909,NA,NA,NA,NA,NA,NA,0.93,98186856
"904","Vietnam",2022-06-24,0,43084,0,10738909,NA,NA,NA,NA,NA,NA,0.95,98186856
"905","Vietnam",2022-06-25,0,43084,3325,10742234,NA,NA,NA,NA,NA,NA,0.94,98186856
"906","Vietnam",2022-06-26,0,43084,657,10742891,NA,NA,NA,NA,NA,NA,0.94,98186856
